Time,accX,accY,accZ
1.512 sec,-261.934,-181.17,1018.456
1.514 sec,20.374,-226.31,243.878
1.516 sec,769.576,-172.752,1544.886
1.519 sec,1388.97,-131.028,929.152
1.521 sec,834.48,-244.732,929.152
1.523 sec,-389.058,-482.876,1298.69
1.526 sec,-454.206,186.782,334.768
1.528 sec,-778.116,-305.732,430.66
1.53 sec,-859.734,29.89,1050.664
1.532 sec,-859.734,-15.006,499.468
1.535 sec,59.902,184.098,845.338
1.537 sec,1070.306,507.032,1084.946
1.539 sec,1116.544,187.392,1300.764
1.541 sec,92.842,532.164,1504.382
1.543 sec,-673.684,225.09,1173.884
1.546 sec,-460.306,490.806,1071.526
1.548 sec,30.134,6.588,553.636
1.55 sec,-434.93,-294.996,749.08
1.552 sec,-239.73,-512.278,990.762
1.554 sec,-12.078,-310.002,991.738
1.557 sec,381.25,-233.996,1371.28
1.559 sec,698.45,-233.996,1204.75
1.561 sec,1205.726,-229.604,1031.632
1.563 sec,330.742,236.192,1084.336
1.566 sec,-653.432,84.18,212.402
1.568 sec,-668.072,101.87,379.542
1.57 sec,-497.516,282.43,883.89
1.572 sec,-774.578,474.702,1073.844
1.574 sec,-774.578,-94.55,431.148
1.577 sec,546.194,-5.124,1039.684
1.579 sec,1124.23,-397.232,992.836
1.581 sec,892.552,-694.058,1442.894
1.583 sec,-154.33,-517.646,1384.822
1.586 sec,-845.704,-236.314,957.212
1.588 sec,-601.826,-120.17,445.91
1.59 sec,0.244,59.658,467.26
1.592 sec,-387.594,-48.434,1203.286
1.594 sec,-320.616,127.612,855.586
1.597 sec,-104.066,42.334,712.358
1.599 sec,569.008,-564.616,1633.092
1.601 sec,882.67,-564.616,1201.456
1.603 sec,1318.576,303.658,1152.046
1.606 sec,-1135.698,-274.012,928.542
1.608 sec,-654.896,-201.178,320.86
1.61 sec,-507.642,-20.496,831.674
1.613 sec,-688.446,-331.962,795.318
1.615 sec,-619.15,-287.554,826.184
1.617 sec,-196.664,-244.854,681.492
1.62 sec,722.728,-220.942,1213.534
1.622 sec,1139.48,-220.942,1406.294
1.624 sec,826.428,48.312,1222.562
1.626 sec,-115.29,271.694,521.428
1.629 sec,-568.032,669.17,921.954
1.631 sec,-228.14,-27.816,610.732
1.633 sec,-213.988,303.658,739.442
1.635 sec,45.628,183.366,788.974
1.637 sec,-79.3,337.94,1000.644
1.64 sec,583.526,-176.168,1006.622
1.642 sec,1225.246,-197.518,1969.202
1.644 sec,1047.492,-35.38,1180.228
1.646 sec,-80.276,-155.794,962.214
1.649 sec,-933.422,47.092,809.47
1.651 sec,-501.298,390.766,515.572
1.653 sec,-630.13,-573.156,649.894
1.655 sec,-885.842,-195.2,633.912
1.658 sec,-73.932,-77.592,873.398
1.66 sec,-77.104,38.796,1063.352
1.662 sec,770.186,-290.238,1016.992
1.664 sec,1273.558,545.096,1671.522
1.667 sec,-503.372,-82.35,530.822
1.669 sec,-282.918,214.232,1381.65
1.671 sec,-415.41,318.054,406.748
1.674 sec,-345.87,-15.494,447.252
1.676 sec,-223.138,6.1,350.506
1.678 sec,-231.434,38.186,610.732
1.68 sec,139.202,-313.296,714.676
1.682 sec,851.804,-169.824,1467.172
1.685 sec,1312.476,-567.422,1122.644
1.687 sec,557.784,26.596,607.56
1.689 sec,-500.932,-253.638,1368.474
1.692 sec,-488.854,62.586,767.868
1.694 sec,-746.274,-621.712,26.108
1.696 sec,-850.096,6.588,880.84
1.698 sec,-406.26,8.052,573.766
1.7 sec,87.23,-4.758,952.21
1.702 sec,87.23,106.872,1341.878
1.704 sec,1136.918,205.936,1252.33
1.706 sec,1162.904,273.036,1251.476
1.709 sec,-681.614,255.102,1303.204
1.711 sec,-488.61,-403.698,1043.71
1.713 sec,-392.962,-16.348,-48.19
1.716 sec,-91.134,157.502,584.38
1.718 sec,-213.378,-151.158,264.618
1.72 sec,-121.146,296.948,748.104
1.722 sec,140.666,-273.402,1002.474
1.725 sec,995.154,-247.782,1292.834
1.727 sec,1286.978,-29.158,710.406
1.729 sec,283.65,-25.62,1123.376
1.731 sec,-709.186,-135.786,421.998
1.734 sec,-597.922,115.168,121.878
1.736 sec,-656.238,117.974,938.18
1.738 sec,-812.032,-18.178,844.606
1.74 sec,-329.644,191.784,826.55
1.742 sec,508.862,-255.956,845.826
1.745 sec,1139.968,-64.66,1545.496
1.747 sec,877.668,36.966,829.234
1.749 sec,-167.262,-144.326,1324.31
1.752 sec,-874.008,-80.642,-101.748
1.754 sec,-531.432,-723.948,-101.748
1.756 sec,-149.084,-192.638,302.072
1.758 sec,-244.366,-141.52,921.466
1.761 sec,-26.474,-225.7,1115.324
1.763 sec,593.774,233.752,1027.24
1.765 sec,593.774,264.618,1666.398
1.767 sec,1144.116,80.154,760.06
1.77 sec,81.374,623.786,1451.19
1.772 sec,-995.642,297.192,909.144
1.774 sec,-468.724,341.844,430.66
1.776 sec,-599.874,-174.094,726.754
1.779 sec,-702.354,-282.064,636.108
1.781 sec,-591.7,-182.512,628.422
1.783 sec,-235.216,-137.25,1276.852
1.786 sec,699.914,-227.286,1233.42
1.788 sec,1122.4,133.712,1292.834
1.79 sec,686.128,20.13,1511.214
1.792 sec,-413.458,192.394,764.818
1.795 sec,-468.48,548.756,713.822
1.797 sec,-237.534,-1.464,192.516
1.799 sec,-268.766,148.596,635.498
1.801 sec,-274.012,80.642,859.49
1.804 sec,99.186,27.084,655.506
1.806 sec,739.076,-212.768,1627.724
1.808 sec,1317.234,-107.238,1961.638
1.81 sec,895.358,-161.04,1213.778
1.813 sec,-212.646,-196.298,867.176
1.815 sec,-840.58,214.842,545.706
1.817 sec,-511.668,73.078,310.978
1.819 sec,-638.426,53.07,780.922
1.821 sec,-768.6,285.846,880.23
1.824 sec,79.3,29.28,861.32
1.826 sec,970.144,327.082,972.706
1.828 sec,970.144,317.2,1172.176
1.83 sec,1167.296,737.368,1520.364
1.832 sec,168.848,153.964,1293.078
1.835 sec,-327.814,456.768,1179.74
1.837 sec,-114.314,46.482,505.324
1.839 sec,-506.178,362.828,737.612
1.841 sec,-211.548,-114.802,811.422
1.843 sec,-53.68,-356.85,698.206
1.846 sec,448.35,-532.042,794.708
1.848 sec,948.062,-310.124,1195.6
1.85 sec,1139.48,-285.968,1283.318
1.853 sec,271.328,420.778,1077.87
1.855 sec,-511.79,420.778,612.684
1.857 sec,-532.286,-12.322,-129.93
1.859 sec,-592.31,240.34,748.836
1.862 sec,-798.734,371.246,899.628
1.864 sec,-372.832,63.806,384.422
1.866 sec,528.382,-33.062,989.054
1.868 sec,1075.43,-324.154,1183.156
1.87 sec,825.574,-562.054,1598.444
1.873 sec,-165.554,-373.442,1309.426
1.875 sec,-792.878,-497.15,1285.148
1.878 sec,-454.938,-823.622,158.6
1.88 sec,-101.87,-250.588,1104.222
1.882 sec,-423.096,-59.658,429.928
1.884 sec,-324.276,-173.85,983.564
1.887 sec,532.896,144.204,1022.482
1.889 sec,867.42,-680.516,1704.95
1.891 sec,1304.668,-77.836,1235.738
1.894 sec,307.44,177.876,1060.912
1.896 sec,-958.92,-103.822,474.092
1.898 sec,-785.558,-229.97,237.778
1.9 sec,-721.63,-92.11,646.6
1.903 sec,-721.752,-357.826,940.864
1.905 sec,-657.458,-307.196,601.704
1.907 sec,-224.358,-142.13,1139.48
1.91 sec,987.224,-498.37,1302.106
1.912 sec,814.96,-424.438,1223.172
1.914 sec,814.96,111.63,1649.074
1.917 sec,-825.94,-315.37,970.022
1.919 sec,-533.872,686.006,314.76
1.921 sec,-231.922,15.006,462.258
1.923 sec,-230.58,153.232,368.928
1.926 sec,-199.47,519.476,875.472
1.928 sec,1.342,287.066,780.068
1.93 sec,489.83,48.068,868.518
1.932 sec,1026.264,-146.522,2083.394
1.934 sec,1200.846,-19.764,1055.422
1.936 sec,8.052,-213.622,872.544
1.939 sec,-974.902,208.01,472.628
1.941 sec,-647.576,193.858,844.606
1.943 sec,-683.322,-589.748,707.966
1.945 sec,-729.804,-497.516,356.362
1.948 sec,-51.85,22.814,914.146
1.95 sec,704.916,217.892,1123.62
1.952 sec,1199.87,-161.284,1037.244
1.954 sec,517.646,546.194,1630.408
1.957 sec,-463.722,-36.478,850.096
1.959 sec,-249.856,117.364,771.04
1.961 sec,-413.214,356.362,695.766
1.963 sec,-301.096,122.854,492.026
1.965 sec,-226.188,189.954,727.486
1.968 sec,-48.434,20.74,855.342
1.97 sec,15.006,-169.092,686.128
1.972 sec,933.056,-289.994,1784.372
1.974 sec,1295.396,-392.474,1047.004
1.977 sec,728.828,-196.054,689.422
1.979 sec,-481.412,129.076,896.456
1.981 sec,-740.418,-183.244,623.054
1.984 sec,-808.006,-207.766,501.908
1.986 sec,-657.336,149.816,658.19
1.988 sec,-400.77,-230.702,450.668
1.99 sec,-25.376,155.062,929.64
1.993 sec,1031.51,415.044,1359.69
1.995 sec,1208.288,492.514,1798.402
1.997 sec,62.22,449.692,1203.164
1.999 sec,-666.12,76.738,1172.908
2.001 sec,-653.066,199.348,1271.972
2.004 sec,-61.244,459.086,519.964
2.006 sec,-255.59,66.49,317.81
2.008 sec,-279.38,-42.822,772.626
2.01 sec,-115.412,-365.39,1181.326
2.013 sec,1058.838,-439.2,1502.552
2.015 sec,1262.7,-147.132,1119.96
2.017 sec,216.428,-150.792,751.154
2.02 sec,-485.804,105.042,1120.448
2.022 sec,-660.142,-346.114,510.814
2.024 sec,-790.438,303.048,499.102
2.026 sec,-693.936,241.194,710.406
2.029 sec,-880.474,380.884,844.972
2.031 sec,-239.12,461.282,716.018
2.033 sec,627.568,-61.61,1066.402
2.035 sec,1160.464,-352.702,931.592
2.038 sec,-179.828,-300.608,1701.534
2.04 sec,-179.828,-511.912,1016.626
2.042 sec,-824.598,-793.976,536.922
2.045 sec,-122.122,-162.87,566.324
2.047 sec,-247.416,83.814,904.02
2.049 sec,-177.388,11.712,862.174
2.051 sec,19.398,-171.654,802.76
2.053 sec,605.364,253.15,1329.434
2.056 sec,1184.498,54.534,1324.92
2.058 sec,1230.858,20.13,1273.68
2.06 sec,140.91,527.894,1041.636
2.062 sec,-999.912,400.77,1044.076
2.065 sec,-624.152,-523.258,101.626
2.067 sec,-572.18,-523.258,742.126
2.069 sec,-588.406,-579.012,790.072
2.071 sec,-748.226,-56.852,1046.516
2.074 sec,743.834,-200.446,950.99
2.076 sec,1193.648,-113.826,1355.176
2.078 sec,762.012,81.496,1453.63
2.08 sec,-489.708,165.188,1385.92
2.083 sec,-489.586,-32.818,410.774
2.085 sec,-528.87,783.85,88.572
2.087 sec,-249.49,-55.51,181.292
2.089 sec,-331.108,-12.322,563.396
2.092 sec,-134.078,54.29,870.592
2.094 sec,100.284,76.372,870.592
2.096 sec,566.934,-358.802,1244.4
2.098 sec,1318.942,-319.762,1449.238
2.101 sec,-255.834,-242.048,942.084
2.103 sec,-880.474,153.72,1018.822
2.105 sec,-894.87,299.998,486.414
2.107 sec,-510.448,-425.658,361.852
2.11 sec,-717.848,-542.656,929.884
2.112 sec,-511.912,126.148,928.42
2.114 sec,130.784,-115.656,459.208
2.117 sec,914.024,226.066,1787.3
2.119 sec,1155.218,-99.308,744.322
2.121 sec,63.318,751.886,1575.386
2.123 sec,-606.34,364.78,1360.178
2.126 sec,-407.114,234.606,303.902
2.128 sec,-13.664,254.492,949.526
2.13 sec,-398.94,254.492,609.146
2.132 sec,-203.618,-134.444,840.336
2.135 sec,374.906,-419.558,866.322
2.137 sec,879.62,-285.602,1366.034
2.139 sec,1258.796,29.524,1515.85
2.141 sec,353.8,48.312,1033.218
2.144 sec,-419.558,31.476,680.882
2.146 sec,-596.458,-36.112,794.83
2.148 sec,-704.306,-225.212,397.354
2.15 sec,-617.808,-34.77,460.306
2.153 sec,-875.594,370.636,445.91
2.155 sec,-403.088,5.49,820.084
2.157 sec,500.444,102.358,820.084
2.159 sec,1003.816,-81.13,1081.896
2.161 sec,933.91,-299.632,1372.134
2.163 sec,-255.346,-58.804,1053.714
2.166 sec,-721.874,-465.064,470.188
2.168 sec,-721.874,-30.134,668.926
2.17 sec,-73.932,84.668,947.33
2.172 sec,-388.326,144.448,512.766
2.175 sec,-84.79,290.36,793.976
2.177 sec,499.956,41.846,867.542
2.179 sec,871.934,-371.246,1708.122
2.181 sec,1333.948,-69.784,1327.97
2.184 sec,238.022,-150.304,1106.418
2.186 sec,-930.738,-348.066,1118.374
2.188 sec,-756.034,-294.386,210.328
2.191 sec,-808.25,-68.564,861.32
2.193 sec,-838.872,-162.26,950.624
2.195 sec,-896.334,-169.458,610.61
2.198 sec,733.22,199.47,1120.082
2.2 sec,1033.584,-425.292,1123.864
2.202 sec,794.83,-226.92,1557.696
2.204 sec,-123.098,136.762,1464.976
2.207 sec,-866.322,-311.832,986.492
2.209 sec,-366.976,180.316,695.4
2.211 sec,-225.212,128.466,196.786
2.213 sec,-236.558,369.66,752.252
2.216 sec,-86.01,411.384,870.958
2.218 sec,87.474,165.432,731.146
2.22 sec,572.18,193.858,731.146
2.222 sec,1010.77,-324.886,1052.86
2.224 sec,1183.4,-54.412,885.842
2.227 sec,-1114.226,136.03,724.192
2.229 sec,-649.04,77.348,688.934
2.231 sec,-649.04,-421.144,854.61
2.233 sec,-633.668,-331.474,826.672
2.236 sec,-734.44,-40.504,963.434
2.238 sec,-101.504,22.692,1025.044
2.24 sec,798.124,-86.376,984.906
2.242 sec,1191.94,-149.694,1171.444
2.244 sec,542.046,652.7,1614.914
2.247 sec,-449.204,105.652,972.584
2.249 sec,-488.122,66.368,828.136
2.251 sec,-483.974,96.746,565.592
2.253 sec,-285.968,-363.072,495.442
2.256 sec,-370.758,4.27,893.04
2.258 sec,-43.188,4.27,710.284
2.26 sec,45.628,-130.906,1681.16
2.262 sec,620.126,-373.442,1681.16
2.264 sec,1090.314,-115.412,974.658
2.266 sec,803.614,298.778,966.118
2.269 sec,-834.846,135.542,936.472
2.271 sec,-556.198,351.238,1013.21
2.273 sec,-556.198,-568.032,488.488
2.275 sec,-686.372,-476.41,317.932
2.278 sec,-501.298,-152.378,554.124
2.28 sec,24.888,-233.142,541.924
2.282 sec,1051.396,-59.414,1413.37
2.285 sec,1228.54,120.658,1639.192
2.287 sec,40.016,-126.514,1147.41
2.289 sec,-572.79,270.596,1283.684
2.291 sec,-730.292,100.65,1109.224
2.294 sec,-25.864,20.74,663.07
2.296 sec,-238.388,81.13,-24.644
2.298 sec,-271.084,-41.114,559.614
2.3 sec,-17.324,-41.114,1174.494
2.302 sec,192.516,-106.018,1125.206
2.304 sec,823.134,-149.694,1226.588
2.307 sec,434.442,-98.942,491.904
2.309 sec,-432.002,-374.54,1165.588
2.311 sec,-666.852,-893.528,815.448
2.314 sec,-728.95,97.112,660.752
2.316 sec,-524.6,-146.4,448.35
2.318 sec,-893.406,457.866,1219.39
2.32 sec,-452.132,116.266,266.448
2.323 sec,470.92,226.432,1001.498
2.325 sec,1064.816,359.168,689.178
2.327 sec,814.472,4.392,707.6
2.329 sec,-198.25,-45.506,1496.818
2.331 sec,-640.256,-0.854,1078.724
2.333 sec,-597.922,-273.89,280.844
2.336 sec,-99.552,-380.03,724.68
2.338 sec,-105.286,-240.95,674.782
2.34 sec,-23.18,-330.132,1106.784
2.342 sec,111.142,75.884,1319.064
2.344 sec,549.732,409.676,1646.146
2.347 sec,1076.772,-406.26,801.54
2.349 sec,169.824,416.752,1320.406
2.351 sec,-1069.208,571.936,905.24
2.353 sec,-779.336,677.954,295.24
2.356 sec,-632.814,171.41,568.154
2.358 sec,-800.808,-62.952,628.788
2.36 sec,-613.782,14.03,652.212
2.362 sec,-227.652,-408.212,1065.792
2.365 sec,711.26,-190.93,1474.492
2.367 sec,1119.838,-521.062,1325.896
2.369 sec,793.366,-62.83,1655.296
2.372 sec,-750.3,-8.662,821.914
2.374 sec,-692.228,785.436,558.272
2.376 sec,-173.728,-140.3,182.39
2.378 sec,-315.37,324.886,559.858
2.381 sec,-106.628,43.798,969.534
2.383 sec,63.44,-145.302,595.36
2.385 sec,586.576,-472.506,1172.42
2.387 sec,1139.724,-177.632,1464.61
2.39 sec,850.706,50.264,1006.622
2.392 sec,-108.214,-309.27,1074.698
2.394 sec,-1120.204,-137.006,925.614
2.396 sec,-488.732,79.544,249.612
2.398 sec,-695.522,-281.332,547.292
2.401 sec,-863.638,-66.246,813.374
2.403 sec,-565.226,-101.26,709.674
2.405 sec,31.232,54.9,1061.522
2.407 sec,989.298,34.526,1408.612
2.409 sec,1160.098,334.402,1774.49
2.412 sec,-599.752,-1.586,1272.948
2.414 sec,-397.476,-1.342,860.832
2.416 sec,-194.956,447.008,610.732
2.418 sec,-267.424,234.118,436.272
2.421 sec,-292.312,-120.048,735.05
2.423 sec,-131.516,-317.444,919.758
2.425 sec,338.916,-573.4,418.704
2.428 sec,784.216,-135.42,1423.74
2.43 sec,1127.524,-275.598,1083.36
2.432 sec,552.172,114.314,614.88
2.434 sec,-417.606,-120.17,1525.366
2.437 sec,-537.532,-194.468,478.606
2.439 sec,-836.798,-66.978,458.842
2.441 sec,-990.03,254.37,1031.266
2.443 sec,-990.03,118.096,318.054
2.446 sec,372.954,-0.122,329.644
2.448 sec,963.678,-180.194,1132.648
2.45 sec,1000.766,-321.47,1326.262
2.452 sec,-199.836,-349.53,1503.894
2.455 sec,-636.108,-256.566,1327.604
2.457 sec,-523.624,-708.82,930.982
2.459 sec,-204.35,49.776,1033.706
2.462 sec,-240.828,482.998,1210.728
2.464 sec,-240.828,-100.406,396.622
2.466 sec,30.378,-212.768,939.644
2.468 sec,344.65,-130.418,1548.058
2.471 sec,1352.126,33.428,1267.336
2.473 sec,323.056,-494.71,1208.288
2.475 sec,-579.5,-88.328,1297.714
2.477 sec,-724.314,-358.436,279.624
2.48 sec,-655.018,41.114,482.388
2.482 sec,-707.844,111.874,1115.324
2.484 sec,-736.514,36.112,953.186
2.486 sec,-318.542,-126.27,500.2
2.489 sec,749.446,-239.486,1428.498
2.491 sec,1095.316,-239.486,1103.734
2.493 sec,705.648,-603.9,1733.742
2.496 sec,-863.516,-163.968,843.264
2.498 sec,-395.646,-172.264,213.378
2.5 sec,-125.66,-95.038,771.284
2.503 sec,-239.364,-83.57,692.228
2.505 sec,-39.772,268.4,444.324
2.507 sec,119.072,52.094,692.472
2.509 sec,461.038,169.946,733.098
2.511 sec,913.414,-246.806,1617.72
2.513 sec,1307.596,84.18,993.446
2.516 sec,121.024,501.908,564.006
2.518 sec,-991.982,212.768,575.596
2.52 sec,-623.786,-15.25,287.92
2.522 sec,-628.3,-211.548,687.836
2.525 sec,-595.726,-10.614,920.246
2.527 sec,-96.014,-90.28,941.718
2.529 sec,-116.998,-15.738,902.556
2.531 sec,779.824,-217.16,1078.114
2.533 sec,989.908,433.832,1717.638
2.536 sec,-380.518,247.05,1234.03
2.538 sec,-659.044,52.582,570.106
2.54 sec,-445.178,518.134,940.742
2.542 sec,-201.666,-96.502,536.068
2.545 sec,-263.154,402.356,949.892
2.547 sec,-56.242,86.498,713.822
2.549 sec,21.96,-25.376,990.152
2.551 sec,600.24,-398.574,1076.284
2.553 sec,1192.428,78.202,1508.164
2.555 sec,1063.718,202.52,834.358
2.558 sec,-328.058,-254.736,830.942
2.56 sec,-1067.866,-144.204,1166.442
2.562 sec,-636.23,564.86,431.514
2.565 sec,-976.122,-592.798,631.106
2.567 sec,-458.232,39.772,367.098
2.569 sec,72.712,-130.296,611.708
2.571 sec,66.978,-441.03,1364.204
2.574 sec,1420.812,51.972,1754.238
2.576 sec,283.406,213.134,1115.08
2.578 sec,-650.992,46.36,1250.866
2.58 sec,-577.182,173.606,1272.704
2.583 sec,-198.494,625.86,24.522
2.585 sec,-179.95,513.376,827.16
2.587 sec,-88.694,235.46,510.692
2.589 sec,-141.032,-378.932,454.572
2.592 sec,266.814,143.35,1556.11
2.594 sec,1027.728,-197.396,1456.192
2.596 sec,1297.592,-197.396,922.076
2.598 sec,316.834,-87.474,852.536
2.601 sec,-793.122,-257.664,903.288
2.603 sec,-627.69,-94.062,467.138
2.605 sec,-532.408,-122.976,824.11
2.608 sec,-691.008,365.634,740.906
2.61 sec,-240.706,289.75,426.024
2.612 sec,261.69,301.584,1313.086
2.614 sec,950.746,466.04,1319.674
2.617 sec,990.64,239.73,1182.424
2.619 sec,-74.786,190.93,1306.864
2.621 sec,-717.482,109.922,754.814
2.623 sec,-752.496,472.018,13.664
2.625 sec,-53.558,-211.426,573.888
2.628 sec,-55.632,-341.478,901.458
2.63 sec,36.234,-371.612,1191.696
2.632 sec,526.064,37.454,1175.348
2.634 sec,526.064,-49.776,2089.982
2.636 sec,1071.648,-345.138,1126.304
2.639 sec,186.66,319.884,1322.236
2.641 sec,-870.714,336.598,869.86
2.643 sec,-1061.4,712.48,154.696
2.645 sec,-599.874,414.8,688.568
2.648 sec,-741.516,-37.698,443.104
2.65 sec,-686.25,79.422,709.674
2.652 sec,-250.954,-170.068,1040.66
2.654 sec,726.754,147.01,1020.53
2.657 sec,956.236,-263.52,1110.81
2.659 sec,762.134,111.264,1767.17
2.661 sec,-231.678,104.92,1107.76
2.663 sec,-860.71,-385.642,546.804
2.666 sec,-129.32,-206.912,41.236
2.668 sec,-421.388,196.298,699.792
2.67 sec,-198.372,-56.608,848.51
2.672 sec,114.68,-31.72,631.96
2.674 sec,670.878,-96.868,1467.904
2.677 sec,1284.904,-104.676,1375.306
2.679 sec,1031.998,221.064,1118.13
2.681 sec,-194.346,-157.38,1088.972
2.684 sec,-944.158,-301.828,524.722
2.686 sec,-599.02,16.592,524.722
2.688 sec,-693.448,-349.896,618.662
2.69 sec,-900.97,-326.594,645.258
2.693 sec,-133.468,-262.178,449.326
2.695 sec,893.162,85.766,1067.012
2.697 sec,893.162,-37.332,1221.586
2.699 sec,1188.89,456.036,1617.72
2.702 sec,-641.476,198.982,1173.152
2.704 sec,-549.854,359.534,626.104
2.706 sec,-230.824,431.636,656.97
2.708 sec,-202.52,-61.976,286.334
2.711 sec,-371.246,247.538,888.526
2.713 sec,-169.702,-403.332,298.046
2.715 sec,204.106,-564.494,467.87
2.718 sec,886.818,-421.876,1595.028
2.72 sec,1257.82,181.658,1078.48
2.722 sec,607.926,-302.56,851.072
2.724 sec,-496.052,119.804,1356.762
2.727 sec,-487.024,329.766,553.636
2.729 sec,-865.102,6.344,173.972
2.731 sec,-771.65,337.452,1153.144
2.733 sec,-590.602,157.258,413.214
2.736 sec,379.786,-91.622,-47.336
2.738 sec,1019.92,-55.998,1325.53
2.74 sec,936.96,-303.78,1480.592
2.742 sec,-167.994,-365.024,1214.266
2.745 sec,-597.8,-631.838,772.626
2.747 sec,-494.954,-516.182,265.838
2.749 sec,-50.508,-6.222,800.198
2.751 sec,-162.016,411.628,933.3
2.754 sec,-33.672,-186.66,961.482
2.756 sec,481.778,40.992,1031.876
2.758 sec,846.192,-147.742,1074.332
2.76 sec,1283.44,-197.64,1217.804
2.763 sec,352.702,-346.236,1007.232
2.765 sec,-586.82,260.592,1152.778
2.767 sec,-703.33,-125.172,204.96
2.769 sec,-695.034,241.072,403.21
2.772 sec,-584.258,78.568,655.872
2.774 sec,-966.728,-154.818,406.504
2.776 sec,-348.432,34.282,563.274
2.778 sec,751.52,84.668,874.618
2.78 sec,1061.888,-633.546,1287.344
2.783 sec,813.008,-201.056,1519.51
2.785 sec,-56.73,-298.9,922.686
2.787 sec,-722.972,-388.57,536.922
2.79 sec,-179.95,-285.968,796.538
2.792 sec,-331.84,-295.484,448.106
2.794 sec,-190.32,489.464,553.758
2.797 sec,71.004,-69.418,341.234
2.799 sec,564.25,211.548,1181.936
2.801 sec,828.014,-108.58,1557.208
2.803 sec,1233.542,237.29,847.046
2.805 sec,186.782,537.532,992.104
2.808 sec,-1005.89,237.656,669.78
2.81 sec,-631.228,-4.514,981.368
2.812 sec,-613.782,-318.298,772.138
2.814 sec,-708.82,-454.572,545.584
2.817 sec,-197.64,-227.164,799.466
2.819 sec,670.024,-0.488,851.682
2.821 sec,1049.81,-352.824,864.126
2.823 sec,721.996,404.796,2005.558
2.826 sec,-233.874,131.638,1175.592
2.828 sec,-472.628,-129.808,518.866
2.83 sec,-595.848,551.806,520.574
2.832 sec,-261.812,18.178,529.846
2.835 sec,-33.062,615.49,783.362
2.837 sec,101.748,-98.576,684.054
2.839 sec,44.774,-125.904,660.264
2.841 sec,775.798,-220.332,1198.04
2.843 sec,1323.944,-115.534,1892.342
2.846 sec,1036.268,-412.848,1019.676
2.848 sec,-203.618,-254.736,854.732
2.85 sec,-888.892,439.688,901.458
2.853 sec,-725.29,-503.494,380.03
2.855 sec,-849.242,-290.848,373.686
2.857 sec,-670.878,184.952,621.346
2.859 sec,68.93,5.978,353.19
2.861 sec,846.924,-2.806,1405.928
2.864 sec,1354.688,81.252,1532.93
2.866 sec,127.978,398.086,1195.356
2.868 sec,-670.024,140.666,960.262
2.87 sec,-442.738,516.182,1353.346
2.873 sec,-232.288,637.816,800.442
2.875 sec,-278.282,305.976,702.11
2.877 sec,-121.512,385.276,571.326
2.879 sec,-183.122,-261.812,1002.962
2.882 sec,1084.946,346.602,1883.314
2.884 sec,1206.092,-57.828,1116.3
2.886 sec,264.618,-412.238,915.732
2.888 sec,264.618,95.526,965.752
2.89 sec,-559.004,-207.522,724.192
2.893 sec,-690.764,-183.488,302.072
2.895 sec,-632.326,-66.368,668.56
2.897 sec,-711.382,387.35,531.676
2.9 sec,-394.914,427.976,439.81
2.902 sec,287.31,327.082,1124.596
2.904 sec,1122.278,227.286,1239.886
2.906 sec,821.548,-166.286,861.564
2.909 sec,-166.164,237.778,1281.366
2.911 sec,-759.938,310.856,610.122
2.913 sec,-599.63,-320.128,430.66
2.915 sec,-6.588,-665.754,676.002
2.918 sec,-47.214,-610.976,612.562
2.92 sec,-57.34,-320.982,1288.686
2.922 sec,473.726,-9.638,1058.96
2.924 sec,1011.38,-94.184,1890.024
2.927 sec,1382.748,-121.756,1132.526
2.929 sec,81.008,411.384,1220.61
2.931 sec,-844.484,475.19,631.594
2.933 sec,-954.894,677.832,521.794
2.936 sec,-562.42,305.488,541.192
2.938 sec,-689.788,-95.038,625.86
2.94 sec,-611.22,-77.104,1051.762
2.942 sec,-266.936,-178.974,924.15
2.945 sec,1038.098,-537.044,1356.03
2.947 sec,794.83,-139.934,1196.82
2.949 sec,-291.58,78.568,1596.126
2.951 sec,-291.58,-145.912,868.03
2.954 sec,-756.766,320.982,-367.586
2.956 sec,-185.318,-63.074,208.498
2.958 sec,-175.924,498.492,456.524
2.961 sec,-95.77,591.456,736.026
2.963 sec,-51.972,-7.686,718.458
2.965 sec,610.976,-241.926,1145.092
2.967 sec,1107.394,156.77,1756.8
2.969 sec,925.37,162.504,1106.174
2.972 sec,-127.002,-377.468,1139.968
2.974 sec,-890.478,-291.214,706.99
2.976 sec,-635.742,-271.816,340.99
2.979 sec,-781.654,67.71,995.032
2.981 sec,-579.5,-242.17,1060.668
2.983 sec,-46.482,-225.456,828.38
2.985 sec,935.618,300.486,1220
2.988 sec,1172.176,113.338,1478.64
2.99 sec,216.672,512.644,1645.17
2.992 sec,-519.72,63.684,1106.418
2.994 sec,-461.526,411.262,1010.526
2.997 sec,-240.828,327.692,422.486
2.999 sec,-350.628,327.692,439.444
3.001 sec,-173.606,-433.222,1150.704
3.003 sec,-16.47,-313.052,815.57
3.006 sec,797.392,-403.088,1182.912
3.008 sec,1240.984,-426.756,1465.586
3.01 sec,469.212,-147.01,1162.66
3.013 sec,-406.504,-190.32,1077.748
3.015 sec,-539.606,21.106,1029.436
3.017 sec,-696.742,-146.644,525.332
3.019 sec,-792.756,-35.746,321.104
3.022 sec,-843.02,397.72,453.108
3.024 sec,-432.612,124.44,643.794
3.026 sec,344.406,356.85,1123.498
3.028 sec,1034.194,181.658,944.524
