Time,accX,accY,accZ
0.698 sec,-1171.078,-132.248,616.466
0.701 sec,-716.75,330.01,559.126
0.703 sec,-410.652,501.542,730.17
0.705 sec,-557.052,-49.41,628.788
0.708 sec,-208.132,-44.53,633.302
0.71 sec,-24.278,129.808,633.302
0.712 sec,587.186,-425.17,1918.694
0.715 sec,941.962,-539.972,913.292
0.717 sec,-126.026,-193.37,1100.562
0.719 sec,-968.314,-426.512,891.21
0.722 sec,-516.182,421.754,800.564
0.724 sec,-410.774,186.66,381.982
0.726 sec,-580.354,-106.384,929.762
0.729 sec,-52.948,22.204,726.144
0.731 sec,-7.564,-199.226,851.072
0.733 sec,881.206,-194.956,1968.714
0.736 sec,524.966,41.236,1009.672
0.738 sec,-330.498,30.866,715.286
0.74 sec,-776.53,-194.956,1042.978
0.743 sec,-355.386,400.648,805.444
0.745 sec,-401.868,67.344,428.22
0.747 sec,-562.786,80.032,1072.136
0.749 sec,-84.302,-93.696,747.494
0.752 sec,142.862,-92.72,967.46
0.754 sec,1100.44,300.974,1321.87
0.756 sec,1197.796,217.16,1086.41
0.759 sec,-548.024,75.762,629.154
0.761 sec,-741.15,-342.942,1143.628
0.763 sec,-741.15,528.87,795.806
0.766 sec,-444.568,-48.312,426.146
0.768 sec,-644.892,-60.512,911.584
0.77 sec,-181.902,-127.246,879.498
0.773 sec,265.716,-250.466,1399.096
0.775 sec,1068.598,116.51,1420.08
0.777 sec,927.81,-251.808,1007.964
0.78 sec,-691.374,310.246,1184.864
0.782 sec,-581.33,-45.262,1109.468
0.784 sec,-581.33,139.568,691.008
0.787 sec,-492.514,-308.904,468.846
0.789 sec,-505.324,-66.856,708.332
0.792 sec,-178.608,175.192,1263.432
0.794 sec,412.482,-37.942,1263.432
0.796 sec,1238.666,-130.174,983.93
0.799 sec,29.89,149.694,955.138
0.801 sec,-842.288,350.384,1097.39
0.803 sec,-647.698,-70.272,672.342
0.806 sec,-250.954,-93.086,400.16
0.808 sec,-448.228,-367.098,682.468
0.81 sec,-531.798,-189.1,938.546
0.813 sec,-246.196,161.65,718.092
0.815 sec,502.518,-79.056,1168.272
0.817 sec,1220.244,-318.664,1463.146
0.82 sec,40.016,55.876,1115.202
0.822 sec,-1140.7,116.754,1131.916
0.824 sec,-702.964,175.436,629.398
0.827 sec,-309.88,-10.37,553.27
0.829 sec,-457.988,-111.142,759.816
0.831 sec,-288.896,-36.112,1003.206
0.834 sec,-248.88,74.42,845.338
0.836 sec,569.252,-128.954,845.338
0.838 sec,1257.942,-180.072,1161.318
0.841 sec,-60.146,123.464,1417.03
0.843 sec,-1183.644,50.874,1116.422
0.845 sec,-451.156,320.006,385.276
