Time,accX,accY,accZ
0.381 sec,-390.4,-119.072,1260.138
0.383 sec,-532.652,-205.326,729.316
0.386 sec,-181.658,8.906,928.542
0.388 sec,237.168,139.08,528.87
0.39 sec,270.962,-118.706,663.314
0.392 sec,447.496,-204.838,1115.69
0.395 sec,963.312,-437.492,1601.616
0.397 sec,1018.09,103.944,1370.548
0.399 sec,928.542,104.432,795.074
0.401 sec,-609.756,127.124,1106.906
0.404 sec,-778.604,340.624,1055.666
0.406 sec,-970.388,340.624,438.102
0.408 sec,-819.352,271.694,567.91
0.411 sec,-522.404,-274.744,167.14
0.413 sec,438.346,-63.562,813.618
0.416 sec,1177.178,-114.07,1275.876
0.418 sec,607.316,-282.308,1148.386
0.42 sec,-383.812,-323.422,1519.144
0.423 sec,-770.308,-14.03,1104.466
0.425 sec,-580.354,63.928,777.506
0.427 sec,-188.246,43.554,696.376
0.43 sec,175.436,88.572,394.548
0.432 sec,266.936,-216.306,652.456
0.434 sec,519.354,294.386,1216.584
0.436 sec,1241.228,-674.05,1889.658
0.439 sec,1534.638,-49.776,1072.99
0.441 sec,94.55,-174.826,1050.542
0.443 sec,-849.486,116.388,968.558
0.446 sec,-797.392,-409.92,711.382
0.448 sec,-747.982,-191.296,1105.442
0.451 sec,-804.346,99.674,824.354
0.453 sec,-89.304,-40.626,432.368
0.455 sec,462.014,102.724,1239.032
0.457 sec,1093.974,367.952,772.016
0.46 sec,81.13,290.848,1732.888
0.462 sec,-449.936,486.902,1128.988
0.464 sec,-771.894,11.59,1685.308
0.466 sec,-181.17,516.426,682.712
0.469 sec,-239.242,366.732,542.168
0.471 sec,230.458,189.466,734.44
0.473 sec,298.9,-128.344,1089.216
0.476 sec,890.6,-466.65,1712.514
0.478 sec,1399.706,283.894,1701.778
0.481 sec,1050.786,-36.966,636.474
0.483 sec,-363.438,-266.57,1246.352
0.485 sec,-1034.56,-27.45,1064.694
0.488 sec,-925.736,503.372,381.494
0.49 sec,-843.752,503.372,589.87
0.492 sec,-1112.152,59.048,327.814
0.495 sec,128.954,-155.428,795.806
0.497 sec,1295.518,-305.976,1182.424
0.499 sec,843.874,-595.238,1112.03
0.502 sec,-308.538,-371.246,1506.212
0.504 sec,-842.532,-290.97,1230.126
0.507 sec,-405.772,-282.796,627.446
0.509 sec,-86.132,70.882,466.162
0.511 sec,30.866,373.808,263.398
0.514 sec,192.516,223.87,671.854
0.516 sec,558.882,-199.104,1125.328
0.518 sec,1115.568,-220.82,917.44
0.521 sec,1373.232,141.398,1090.436
0.523 sec,211.67,-128.588,1096.414
0.525 sec,-763.598,-92.354,1145.458
0.528 sec,-773.236,-344.528,486.536
0.53 sec,-683.81,-165.92,779.214
0.532 sec,-956.846,35.624,674.904
0.535 sec,-170.922,-88.816,623.176
0.537 sec,482.266,290.726,999.302
0.539 sec,1097.756,545.584,372.71
0.542 sec,184.098,309.514,1456.924
0.544 sec,-201.91,565.592,1375.184
0.546 sec,-814.228,385.032,463.722
0.549 sec,-227.774,236.436,613.538
0.551 sec,-218.38,156.648,762.256
0.553 sec,114.802,-284.748,1073.478
0.556 sec,352.946,-610.122,714.92
0.558 sec,730.17,-378.078,1200.358
0.56 sec,1556.964,-354.776,1689.334
0.563 sec,1228.296,-280.234,733.464
0.565 sec,-344.65,246.196,652.7
0.568 sec,-696.864,-2.44,715.408
0.57 sec,-696.864,58.56,616.1
0.572 sec,-796.05,221.552,519.842
0.574 sec,-874.13,497.394,679.906
0.577 sec,153.598,64.782,315.248
0.579 sec,960.872,223.138,1055.788
0.581 sec,1055.666,233.752,839.36
0.583 sec,-380.64,44.286,1775.222
0.586 sec,-716.14,-84.546,1326.384
0.588 sec,-604.51,-210.572,743.468
0.591 sec,-52.338,-90.524,495.32
0.593 sec,58.56,24.034,797.148
0.595 sec,9.15,24.034,695.644
0.597 sec,278.038,28.426,1005.036
0.599 sec,205.692,-198.128,1140.822
0.602 sec,1326.14,-66.734,1579.412
0.604 sec,858.514,108.214,974.536
0.606 sec,-526.796,-25.62,993.812
0.608 sec,-906.826,152.5,473.97
0.611 sec,-919.148,359.9,730.658
0.613 sec,-982.954,-0.732,620.736
0.615 sec,-796.172,-58.194,672.342
0.618 sec,-417.118,36.844,510.326
0.62 sec,549.366,39.284,537.776
0.622 sec,904.264,50.508,1480.836
0.624 sec,360.998,25.864,1707.512
0.627 sec,-696.986,-327.814,1007.11
0.629 sec,-318.42,55.266,818.498
0.631 sec,-199.836,186.05,734.074
0.634 sec,-34.404,-197.396,538.996
0.636 sec,147.498,-221.552,738.222
0.638 sec,450.058,27.694,929.518
0.641 sec,692.716,-40.748,1432.036
0.643 sec,990.64,-434.076,1432.036
0.645 sec,1521.584,404.552,1169.37
0.648 sec,-823.744,-23.18,1078.358
0.65 sec,-914.268,-215.33,996.252
0.652 sec,-792.756,-86.498,260.958
0.655 sec,-1131.306,183.732,1071.892
0.657 sec,-728.95,-3.904,575.84
0.659 sec,-179.706,117.73,547.658
0.662 sec,816.79,538.02,944.768
0.664 sec,1041.514,359.412,944.768
0.666 sec,-164.944,458.598,836.432
0.668 sec,-575.23,316.224,1397.632
0.671 sec,35.624,164.944,620.248
0.673 sec,-143.716,-259.982,699.182
0.675 sec,-143.716,-10.004,901.214
0.678 sec,145.424,-217.404,646.844
0.68 sec,507.642,-558.15,588.894
0.682 sec,838.872,-278.526,1686.284
0.685 sec,1464.244,-647.332,983.686
0.687 sec,1096.658,62.586,1074.332
0.689 sec,-427.244,-145.424,642.208
0.692 sec,-849.242,160.674,1095.804
0.694 sec,-880.84,-246.074,568.764
0.697 sec,-1115.446,-338.184,1042.612
0.699 sec,-591.578,-184.708,563.762
0.702 sec,305.976,223.26,1555.622
0.704 sec,1186.938,137.738,1076.894
0.706 sec,716.994,-192.76,1681.77
0.709 sec,-738.954,225.456,1455.948
0.711 sec,-495.076,-327.204,890.966
0.713 sec,-200.568,603.9,676.124
0.716 sec,24.278,226.676,852.048
0.718 sec,318.298,492.88,352.58
0.72 sec,239.242,-28.304,373.076
0.722 sec,570.35,139.568,1390.312
0.725 sec,910.12,-356.85,1551.718
0.727 sec,1421.3,-18.422,731.024
0.73 sec,-743.102,-333.06,562.176
0.732 sec,-737.124,-163.114,1129.598
0.734 sec,-949.77,-211.548,429.562
0.737 sec,-1068.232,-160.186,991.25
0.739 sec,-751.886,-275.964,573.278
0.742 sec,-369.66,163.358,517.402
0.744 sec,649.04,163.358,1067.5
0.746 sec,1065.182,264.984,1446.188
0.749 sec,-307.196,100.406,1055.056
0.751 sec,-688.446,-199.47,1122.644
0.753 sec,-213.744,399.062,686.738
0.756 sec,-395.646,114.802,881.572
0.758 sec,226.066,163.48,417.972
0.76 sec,82.106,-216.428,548.268
0.762 sec,369.05,-226.31,900.97
0.765 sec,716.994,-482.998,2094.74
0.767 sec,1476.81,-562.786,753.35
0.77 sec,-304.146,151.89,1166.198
0.772 sec,-847.168,-182.39,585.966
0.774 sec,-942.572,-216.062,1054.934
0.777 sec,-684.664,184.464,752.13
0.779 sec,-1022.238,471.164,639.89
0.782 sec,-709.918,168.604,625.372
0.784 sec,30.5,598.288,1404.342
0.786 sec,943.792,598.288,637.694
0.788 sec,1053.47,442.25,1941.752
0.791 sec,-617.198,221.186,1072.38
0.793 sec,-705.038,60.024,1205.848
0.795 sec,-63.074,-187.392,851.316
0.798 sec,-156.892,-451.278,898.408
0.8 sec,129.32,116.754,657.824
0.802 sec,86.742,-392.962,654.286
0.805 sec,425.536,-39.894,1616.134
0.807 sec,1033.096,-39.894,971.364
0.809 sec,1328.458,201.91,738.954
0.812 sec,-572.912,408.212,1098.732
0.814 sec,-807.518,251.076,820.816
0.816 sec,-851.926,297.924,965.508
0.819 sec,-840.214,-89.914,348.188
0.821 sec,-836.798,-38.552,432.612
0.823 sec,-468.48,-31.476,631.594
0.826 sec,350.75,-340.502,732.366
0.828 sec,1150.704,-340.502,1357.86
0.83 sec,486.536,4.758,1251.354
0.833 sec,-664.168,23.424,883.036
0.835 sec,-378.078,591.822,1164.124
0.837 sec,-325.496,321.592,630.008
0.839 sec,110.898,-443.47,561.81
0.842 sec,160.918,123.952,1077.382
0.844 sec,315.492,39.162,489.22
0.846 sec,542.534,-21.838,1325.408
0.848 sec,1389.336,-462.746,1644.438
0.851 sec,1465.342,203.984,731.634
0.853 sec,60.39,314.76,667.096
0.856 sec,-885.232,-105.042,1069.086
0.858 sec,-557.54,-42.822,601.46
0.86 sec,-987.102,223.26,690.642
0.863 sec,-858.636,400.282,411.872
0.865 sec,-89.426,346.358,816.424
0.867 sec,705.16,607.682,981.002
0.869 sec,1094.218,608.414,644.892
0.872 sec,-74.786,424.682,1103.612
0.874 sec,-522.404,410.408,1218.292
0.876 sec,-820.938,-200.446,817.522
0.879 sec,-163.724,-482.876,851.194
0.881 sec,60.268,-88.084,604.266
0.883 sec,129.93,-606.584,971.974
0.886 sec,299.998,-397.72,951.112
0.888 sec,1062.132,59.78,1431.304
0.89 sec,1635.532,-530.578,1766.072
0.893 sec,1060.79,54.29,1312.72
0.895 sec,-436.882,-88.938,854.854
0.897 sec,-1081.042,279.868,630.862
0.9 sec,-902.678,243.268,480.802
0.902 sec,-993.568,270.962,669.292
0.904 sec,-664.168,95.77,228.14
0.907 sec,137.006,154.574,797.27
0.909 sec,1299.422,-426.268,539.484
0.911 sec,867.176,-285.236,1459.12
0.914 sec,-238.754,-440.298,1369.816
0.916 sec,-909.754,-163.968,789.584
0.919 sec,-128.71,-13.42,903.898
0.921 sec,59.902,-136.762,480.68
0.923 sec,-20.74,64.05,952.21
0.925 sec,240.584,341.112,706.136
0.928 sec,389.912,63.806,1112.884
0.93 sec,1042.246,-286.334,1121.668
0.932 sec,1569.774,-162.504,1404.098
0.935 sec,240.462,-311.1,1116.178
0.937 sec,-730.536,19.764,629.276
0.939 sec,-772.87,-193.736,506.91
0.942 sec,-989.908,-390.522,881.572
0.944 sec,-858.758,-40.87,839.482
0.947 sec,-123.952,-257.42,585.112
0.949 sec,541.07,176.534,1022.36
0.951 sec,1238.91,162.748,301.95
0.954 sec,36.112,238.754,1001.498
0.956 sec,-464.942,136.64,1538.054
0.958 sec,-831.918,-146.4,638.426
0.961 sec,-244.732,195.566,538.386
0.963 sec,-41.48,-45.262,552.05
0.965 sec,200.08,-376.126,944.646
0.968 sec,345.26,-562.298,948.306
0.97 sec,827.16,-381.982,861.808
0.972 sec,1559.404,59.17,1922.964
0.975 sec,1172.054,-274.988,1414.468
0.977 sec,-373.686,47.824,621.224
0.979 sec,-964.044,40.992,415.166
0.982 sec,-839.604,-147.132,683.078
0.984 sec,-843.752,-124.318,832.894
0.986 sec,-574.132,208.254,493.368
0.989 sec,260.714,322.934,201.544
0.991 sec,1093.608,806.542,1095.072
0.993 sec,776.652,445.056,1227.93
0.996 sec,-518.378,-142.13,1165.466
0.998 sec,-549.61,-68.442,1350.906
1 sec,-587.064,13.786,643.062
1.003 sec,-148.23,-54.046,681.736
1.005 sec,38.674,-227.286,577.182
1.007 sec,331.108,1.464,655.872
1.009 sec,499.712,-250.222,923.662
1.012 sec,942.572,67.466,2004.582
1.014 sec,1203.774,-613.538,849.364
1.016 sec,777.14,107.116,1339.072
1.019 sec,-553.514,-34.77,1100.196
1.021 sec,-746.884,466.04,453.352
1.023 sec,-794.83,130.784,869.006
1.026 sec,-798.612,287.676,620.248
1.028 sec,-467.138,-109.922,339.038
1.03 sec,682.712,-140.056,554.734
1.033 sec,812.398,79.788,879.498
1.035 sec,355.02,-171.898,1207.678
1.037 sec,-407.114,-26.352,1616.378
1.04 sec,-652.09,-41.358,836.31
1.042 sec,-432.978,63.928,722.362
1.044 sec,-160.308,565.836,745.664
1.047 sec,189.466,66.612,827.282
1.049 sec,458.964,327.204,818.864
1.051 sec,588.65,5.49,953.674
1.053 sec,1116.544,-161.284,1690.92
1.056 sec,1434.476,63.44,1177.544
1.058 sec,-9.028,113.582,864.004
1.06 sec,-904.63,-269.62,982.1
1.062 sec,-768.966,-428.342,780.312
1.065 sec,-757.132,-137.494,1071.892
1.067 sec,-1104.954,-116.144,412.238
1.069 sec,-616.344,-206.668,699.06
1.072 sec,642.452,511.912,788.242
1.074 sec,1038.342,512.4,980.026
1.076 sec,1038.342,466.772,1776.32
1.079 sec,-405.406,417.728,864.248
1.081 sec,-759.938,-437.37,1415.932
1.084 sec,-129.686,221.308,878.888
1.086 sec,-177.876,-122.61,761.524
1.088 sec,141.032,92.842,701.378
1.091 sec,461.526,-300.242,617.076
1.093 sec,944.158,-229.238,1644.316
1.095 sec,1426.912,-197.152,1301.008
1.098 sec,1083.848,290.97,897.92
1.1 sec,-397.842,95.77,1641.998
1.102 sec,-1099.952,-113.094,144.814
1.105 sec,-901.214,228.384,678.564
1.107 sec,-684.176,-20.13,413.092
1.11 sec,-619.394,287.554,239.608
1.112 sec,371.978,26.84,646.6
1.114 sec,1025.044,-294.752,1302.472
1.116 sec,970.632,-290.116,1082.872
1.119 sec,-492.026,-276.086,1781.322
1.121 sec,-647.576,183.854,1288.686
1.124 sec,-626.348,-327.448,888.16
1.126 sec,-98.576,-84.668,858.88
1.128 sec,3.782,-168.604,443.104
1.131 sec,146.888,-27.206,533.872
1.133 sec,570.472,294.874,1035.292
1.135 sec,973.682,5.978,1134.356
1.137 sec,1433.744,124.44,1429.108
1.14 sec,363.072,-155.794,800.808
1.142 sec,-806.542,-352.824,729.926
1.144 sec,-758.84,-484.218,1002.23
1.147 sec,-809.104,-31.964,888.038
1.149 sec,-1000.4,-330.254,479.46
1.152 sec,-414.312,-25.01,727.486
1.154 sec,671.61,-38.918,569.008
1.156 sec,1000.644,547.902,1282.708
1.159 sec,409.066,202.276,1143.994
1.161 sec,-368.318,358.436,1319.796
1.163 sec,-837.164,362.096,994.422
1.166 sec,-412.604,488,920.978
1.168 sec,-280.722,239.12,238.144
1.17 sec,44.53,-336.964,1108.37
1.173 sec,331.474,-355.386,655.14
1.175 sec,673.806,-119.682,1190.476
1.177 sec,1601.86,-185.928,1879.41
1.18 sec,1268.312,-343.43,866.688
1.182 sec,-246.074,3.172,1176.568
1.184 sec,-1044.198,-85.888,520.452
1.187 sec,-883.036,288.896,470.31
1.189 sec,-642.086,-174.338,567.91
1.191 sec,-1271.24,419.802,119.194
1.194 sec,60.756,224.48,665.754
1.196 sec,887.794,-169.946,1109.834
1.198 sec,1199.992,208.864,604.632
1.2 sec,-375.516,167.384,1805.112
1.203 sec,-596.092,-189.344,1069.818
1.205 sec,-856.44,-428.708,1403.976
1.208 sec,96.258,-524.6,766.038
1.21 sec,-181.292,-439.688,799.222
1.213 sec,141.52,-451.522,340.99
1.215 sec,404.308,-63.196,1072.624
1.217 sec,1205.482,-528.26,967.216
1.219 sec,1259.772,106.384,1201.456
1.222 sec,701.378,386.74,957.944
1.224 sec,-621.834,-9.15,984.418
1.226 sec,-1015.65,140.056,677.1
1.229 sec,-800.808,211.426,697.352
1.231 sec,-1010.282,13.908,850.218
1.233 sec,-737.978,-217.77,552.66
1.236 sec,333.548,-110.654,1051.884
1.238 sec,1185.84,231.678,825.33
1.24 sec,653.31,14.152,1220
1.242 sec,-224.358,-172.63,1292.224
1.245 sec,-835.212,179.096,1201.334
1.247 sec,-387.472,678.564,622.688
1.25 sec,-201.91,255.712,380.152
1.252 sec,-2.44,-247.294,1072.502
1.254 sec,26.474,-97.844,788.242
1.256 sec,229.36,-52.582,1079.456
1.259 sec,1342.244,-623.298,1618.94
1.261 sec,1451.19,-269.254,1034.804
1.264 sec,106.994,228.384,1074.088
1.266 sec,-1059.448,-40.992,535.458
1.268 sec,-719.678,-63.074,776.164
1.27 sec,-673.074,-281.576,414.19
1.273 sec,-1123.01,-1.464,755.18
1.275 sec,-876.326,237.412,235.338
1.277 sec,-93.574,116.876,1168.15
1.28 sec,1088.118,-27.816,73.566
1.282 sec,42.212,468.724,2161.108
1.284 sec,-446.764,246.562,1090.192
1.286 sec,-696.62,-169.946,1209.63
1.289 sec,-75.64,104.066,691.862
1.291 sec,-146.888,-234.484,555.466
1.293 sec,-81.74,51.972,638.426
1.296 sec,124.318,-307.684,964.654
1.298 sec,302.926,-333.914,1424.96
1.3 sec,944.768,-41.968,1801.452
1.303 sec,995.764,-160.308,1051.64
1.305 sec,-458.232,-88.328,1197.186
1.307 sec,-864.248,-39.406,744.322
1.31 sec,-696.132,204.716,779.214
1.312 sec,-888.648,-297.436,501.664
1.315 sec,-1010.892,-149.938,335.744
1.317 sec,-770.308,265.716,534.97
1.319 sec,216.428,148.474,852.414
1.322 sec,638.06,6.466,1370.426
1.324 sec,-303.048,-62.098,1781.81
1.326 sec,-840.702,168.238,1591.734
1.329 sec,-322.202,137.616,921.1
1.331 sec,-93.452,-73.81,796.05
1.333 sec,-2.074,-491.05,597.068
1.335 sec,29.646,-244.61,824.842
1.338 sec,315.37,196.786,894.138
1.34 sec,626.348,-272.304,1172.908
1.342 sec,909.876,187.758,1180.228
1.345 sec,226.92,59.536,1486.326
1.347 sec,-625.25,112.484,490.562
1.349 sec,-781.41,207.644,738.1
1.351 sec,-803.37,-18.666,445.3
1.354 sec,-1021.872,62.464,854.488
1.356 sec,-850.462,-146.4,670.634
1.358 sec,-249.246,-128.466,679.906
1.361 sec,718.092,-144.326,541.436
1.363 sec,1081.652,-335.744,1453.996
1.366 sec,-505.568,234.362,1310.89
1.368 sec,-687.958,108.824,1007.598
1.37 sec,-250.71,352.092,418.338
1.373 sec,-234.85,460.55,433.954
1.375 sec,10.736,147.864,577.67
1.377 sec,212.524,209.108,968.68
1.379 sec,395.768,-274.622,689.3
1.382 sec,729.804,-162.138,719.434
1.384 sec,1490.962,-146.522,1176.812
1.387 sec,-250.466,-149.084,1046.15
1.389 sec,-1089.216,-288.53,549.61
1.391 sec,-834.358,-193.492,702.476
1.394 sec,-760.914,-216.55,1094.34
1.396 sec,-1090.07,-162.748,1006.988
1.399 sec,-682.712,315.858,672.586
1.401 sec,208.132,313.174,967.094
1.403 sec,808.738,-48.678,1351.638
1.406 sec,-412.848,151.768,1762.046
1.408 sec,-621.59,-12.81,600.24
1.41 sec,-728.34,250.954,1208.41
1.413 sec,68.076,-394.06,733.83
1.415 sec,-106.262,-273.768,964.044
1.417 sec,34.526,-256.688,960.14
1.42 sec,306.342,-370.88,1093.486
1.422 sec,416.752,-225.944,1501.088
1.424 sec,1034.682,-450.912,1427.766
1.427 sec,752.74,153.72,976
1.429 sec,-470.432,289.994,1007.598
1.431 sec,-954.162,583.282,510.448
1.434 sec,-928.786,203.008,889.502
1.436 sec,-931.714,-93.574,597.434
1.438 sec,-872.3,97.112,638.548
1.441 sec,-493.612,-274.134,537.898
1.443 sec,472.994,-201.666,1027.118
1.445 sec,981.856,-96.502,1004.548
1.448 sec,-269.742,-8.418,1525.854
1.45 sec,-802.272,26.474,1317.722
1.452 sec,-355.874,656.604,769.332
1.455 sec,-246.196,170.19,834.724
1.457 sec,91.012,-422.852,523.502
1.459 sec,-129.808,-248.88,744.444
1.462 sec,215.818,-191.784,1451.922
1.464 sec,438.102,-232.654,1959.564
1.467 sec,1403.61,-64.904,895.602
1.469 sec,149.084,-147.498,1063.108
1.471 sec,-870.104,-217.038,591.944
1.474 sec,-858.758,-140.544,1079.09
1.476 sec,-694.424,-255.224,570.96
1.479 sec,-1157.17,111.874,207.156
1.481 sec,-647.576,-13.054,601.216
1.483 sec,-270.23,237.168,900.36
1.486 sec,1148.874,176.29,1066.158
1.488 sec,6.1,275.72,1770.586
1.49 sec,-349.774,141.398,842.166
1.492 sec,-761.89,-126.392,1629.554
1.495 sec,-164.822,203.618,756.156
1.497 sec,-267.424,-189.71,886.818
1.5 sec,161.894,-39.284,1227.686
1.502 sec,94.794,-414.068,653.676
1.504 sec,382.836,-433.71,1592.588
1.507 sec,1510.848,-236.68,1778.882
1.509 sec,1019.92,-96.868,973.926
1.511 sec,-439.322,-123.22,1425.57
1.514 sec,-954.406,49.654,559.492
1.516 sec,-1010.282,530.944,1046.15
1.519 sec,-642.696,104.188,925.858
1.521 sec,-1002.962,-59.414,69.174
1.523 sec,-706.136,-69.296,676.856
1.525 sec,421.144,-460.306,1056.52
1.528 sec,997.35,-411.018,885.598
1.53 sec,-448.35,-4.758,1768.39
1.532 sec,-793.732,70.76,1097.512
1.535 sec,-643.306,-402.112,1021.506
1.537 sec,-27.938,67.466,790.194
1.539 sec,-49.654,152.378,716.872
1.542 sec,97.356,-223.748,711.504
1.544 sec,144.082,-36.356,902.556
1.546 sec,451.278,-34.282,1123.498
1.548 sec,1086.044,-514.352,992.47
1.551 sec,331.474,-267.058,1142.774
1.553 sec,-838.506,-70.394,704.55
1.555 sec,-927.81,-386.374,850.218
1.558 sec,-803.736,-97.844,436.638
1.56 sec,-932.568,-170.8,1100.44
1.563 sec,-668.926,-286.944,859.49
1.565 sec,-310.856,196.542,921.954
1.567 sec,589.138,591.334,1009.306
1.57 sec,307.074,241.926,1243.546
1.572 sec,-281.698,743.834,1212.07
1.574 sec,-1025.41,850.584,1667.496
