Time,accX,accY,accZ
0.3 sec,-611.83,431.88,1238.91
0.30333 sec,-653.79420958192,-135.361666383143,522.168320372468
0.30667 sec,1397.52980678355,-165.38609766343,1109.94843030011
0.31 sec,971.955262301367,-523.573374908039,1487.1758914816
0.31333 sec,-534.705687618715,340.352773246301,1324.82146982167
0.31667 sec,-601.221858066003,-6.04714419025939,352.015234928466
0.32 sec,-351.655307692384,145.806813788617,938.056779104079
0.32333 sec,-510.786833314061,126.210008254024,526.591946125382
0.32667 sec,694.856250538773,20.9506859090476,1105.62454137593
0.33 sec,1483.886,-337.574,1489.986
0.33333 sec,24.6360519068596,27.3985459055882,1028.749499236
0.33667 sec,-743.022675490549,-108.252767887892,788.727519948449
0.34 sec,-707.6,-243.268,511.668
0.34333 sec,-792.104804540764,-0.883476863627919,924.794663784843
0.34667 sec,-56.2187453980893,-217.368730038092,716.156012985172
0.35 sec,1437.8309450977,-108.80538086918,1465.96778384652
0.35333 sec,317.545122819561,-29.7055550838161,1088.37305019465
0.35667 sec,-682.104410558616,372.169010489334,1223.95217303726
0.36 sec,-438.175504432321,-156.54439164055,444.842544198459
0.36333 sec,-385.503325717152,378.868225691979,1320.53731077461
0.36667 sec,-244.361637644489,-268.291843179892,150.645570920306
0.37 sec,1340.414,-313.662,1732.034
0.37333 sec,1330.36570327526,-415.114620806675,1408.46853225884
0.37667 sec,-498.540439018762,147.642910354735,696.319346308119
0.38 sec,-527.894,-344.406,901.336
0.38333 sec,-777.224621938753,-217.96131296221,1399.4491313051
0.38667 sec,-424.857550903627,274.104464093893,689.542260110194
0.39 sec,609.84754680539,-83.9878214286063,1092.64075631317
0.39333 sec,1429.70214835989,156.223775198167,1132.7007536209
0.39667 sec,-250.71813457348,296.281228838913,1090.52585906417
0.4 sec,-667.161448666276,379.485599911514,640.599433220461
0.40333 sec,-356.087974640313,-10.9227747648945,702.631414363113
0.40667 sec,-232.867033780048,384.765444022771,416.672273449438
0.41 sec,243.634,-128.954,920.246
0.41333 sec,1759.0612371502,-191.477484311222,1789.09194483391
0.41667 sec,264.451599582807,-46.0686815161266,894.089062616139
0.42 sec,-915.272793841396,-182.392111998463,870.860302657121
0.42333 sec,-527.535952445295,-146.197448453956,439.387217270276
0.42667 sec,-511.001956216885,263.9885586537,544.558690569831
0.43 sec,-254.434423881246,498.171562650001,1040.40907643326
0.43333 sec,1264.34682630414,-536.573362283959,1616.13401079999
0.43667 sec,1078.56241039238,-439.500694299203,1126.36675556608
0.44 sec,-1055.788,95.038,620.004
0.44333 sec,-565.294115664053,-37.7804051689621,562.784760576707
0.44667 sec,-281.782698199139,427.434332060031,602.350584434044
0.45 sec,-368.75433762496,-259.676952586014,405.502113866869
0.45333 sec,1129.20179206498,28.0606537378433,1338.78227246545
0.45667 sec,1258.71253159723,-732.766143409051,1166.40844272217
0.46 sec,-494.157169190954,-14.4700318026689,846.170801804847
0.46333 sec,-755.765205570608,-41.2642605637621,438.596935618913
0.46667 sec,-549.956410297579,-419.459323068509,624.944504247887
0.47 sec,-707.16360030935,-107.388340642308,953.812807375955
0.47333 sec,422.335956809804,-399.731424036985,627.016293636046
0.47667 sec,1609.63639163529,-578.40395733111,1258.00768568077
0.48 sec,6.588,262.666,1095.804
0.48333 sec,-744.707751870401,280.326341562745,569.861186014436
0.48667 sec,-400.830226469522,123.197877168382,207.608298946056
0.49 sec,-442.791718466354,208.973187381904,1036.38941925416
0.49333 sec,-136.219397377161,-3.01742276688972,1192.96477484798
0.49667 sec,1946.76537899914,172.23868862873,1268.30045392993
0.5 sec,692.496988559977,-385.367968333757,882.938642053885
0.50333 sec,-1104.91819577885,610.919454702688,427.149927277955
0.50667 sec,-408.02345968209,-404.976974239586,405.496030035656
0.51 sec,-568.032,-270.596,1174.128
0.51333 sec,-198.13549030422,-47.6995783704693,812.69576357709
0.51667 sec,1320.31181618117,271.236460540096,1279.63722418773
0.52 sec,1127.28,-442.738,1319.43
0.52333 sec,-908.831000763456,376.487958505408,520.311964161665
0.52667 sec,-565.100794226496,426.253164986961,510.96784603277
0.53 sec,-402.504609264473,-90.0551309665695,1133.99735092413
0.53333 sec,-158.108793667901,-83.2491327205682,1024.91677925494
0.53667 sec,704.334172762233,4.74911135165396,1166.45453817727
0.54 sec,1278.926,-533.14,843.02
0.54333 sec,-122.471294874417,108.913533546396,1444.87724840081
0.54667 sec,-739.796716101804,580.785047307429,338.285400465527
0.55 sec,-564.982,-196.42,823.134
0.55333 sec,-397.825127995218,253.999769663393,1025.87745551902
0.55667 sec,457.919536525685,197.459909551171,674.846158048604
0.56 sec,1271.85509185314,-450.853129877354,1300.4575975915
