Time,accX,accY,accZ
1.172 sec,-854.366,-146.4,536.922
1.175 sec,-247.904,110.41,479.094
1.177 sec,-378.566,-65.88,313.662
1.179 sec,-717.482,47.336,1487.18
1.182 sec,-306.22,-334.28,840.458
1.184 sec,148.718,-267.058,858.026
1.187 sec,1392.02,-202.154,2077.05
1.189 sec,1481.568,-190.808,1610.644
1.192 sec,-630.496,-206.79,879.864
1.194 sec,-777.14,-452.742,468.968
1.196 sec,-279.502,383.69,520.94
1.199 sec,-342.21,292.922,542.29
1.201 sec,-732.488,68.808,1090.436
1.203 sec,-128.222,-283.284,1060.18
1.206 sec,1102.636,-135.908,1302.228
1.208 sec,1102.636,76.006,1768.39
1.21 sec,1322.846,124.074,1204.018
1.213 sec,-438.468,-224.48,763.842
1.215 sec,-721.874,-512.4,434.198
1.218 sec,-413.458,261.934,531.798
1.22 sec,-588.284,205.204,1068.354
1.222 sec,-653.188,144.204,238.022
1.225 sec,192.76,63.196,999.058
1.227 sec,1274.9,25.742,1181.692
1.229 sec,1274.9,-117.12,1892.586
1.232 sec,452.01,-147.254,1164.246
1.234 sec,-461.404,-316.834,1010.038
1.236 sec,-548.146,-605.974,653.676
1.239 sec,-467.992,351.848,857.538
1.241 sec,-560.834,-49.044,888.404
1.243 sec,-534.604,-129.93,728.584
1.246 sec,209.474,0.732,613.05
1.248 sec,1004.182,-3.416,1513.166
1.25 sec,1004.182,-497.516,1541.348
1.253 sec,486.292,-157.624,907.436
1.255 sec,-495.198,-74.786,690.032
1.257 sec,-695.034,-508.984,851.682
1.26 sec,-609.878,-1.708,1011.746
1.262 sec,-682.346,-420.778,1130.208
1.264 sec,-788.974,-158.6,966.606
1.267 sec,27.572,-194.468,507.154
1.269 sec,1196.576,190.198,1660.908
1.271 sec,1196.576,-15.006,970.632
1.274 sec,106.14,96.014,803.492
1.276 sec,-497.15,593.408,1265.506
1.278 sec,-563.03,486.048,1405.806
1.281 sec,-356.362,-181.78,655.872
1.283 sec,-432.002,-43.554,137.982
1.285 sec,-399.306,339.038,761.158
1.288 sec,-45.262,-197.518,702.476
1.29 sec,1106.906,192.76,1232.2
1.292 sec,1106.906,-264.374,1332.362
1.295 sec,270.84,-146.034,895.358
1.297 sec,-473.482,314.15,967.46
1.3 sec,-750.3,-117.12,764.574
1.302 sec,-423.462,-359.168,554.368
1.304 sec,-312.32,-504.348,537.654
1.307 sec,-215.208,423.95,764.696
1.309 sec,-103.578,358.802,1151.192
1.311 sec,1143.75,232.41,1380.796
1.314 sec,1548.058,-143.96,769.942
1.316 sec,269.864,360.022,998.204
1.318 sec,-729.316,443.836,1345.66
1.321 sec,-925.492,-692.35,333.548
1.323 sec,-371.002,-353.434,618.662
1.326 sec,-439.932,-173.24,887.062
1.328 sec,-363.682,127.246,987.956
1.33 sec,-122,-478.118,778.97
1.333 sec,1145.214,-609.634,1586.488
1.335 sec,1490.108,-573.766,1255.502
1.338 sec,576.572,-65.026,1005.524
1.34 sec,-658.434,-65.026,1003.084
1.342 sec,-684.42,432.246,690.764
1.345 sec,-323.178,139.324,108.702
1.347 sec,-773.724,267.668,1012.6
1.349 sec,-374.906,-56.364,900.97
1.352 sec,106.018,-374.174,953.186
1.354 sec,1340.658,-190.93,1177.91
1.356 sec,1179.13,-407.968,1079.456
1.359 sec,205.936,4.758,722.362
1.361 sec,-775.798,4.758,1145.214
1.363 sec,-688.812,-9.394,279.38
1.365 sec,-135.542,140.91,607.804
1.368 sec,-629.154,-11.834,883.646
1.37 sec,-424.438,-147.132,1093.242
1.372 sec,184.098,-380.03,1124.352
1.375 sec,1611.376,-683.322,965.63
1.377 sec,1419.226,-429.196,1695.068
1.38 sec,31.354,475.922,1094.95
