Time,accX,accY,accZ
0 sec,-524.112,46.604,495.564
0.0033333 sec,635.338958900979,69.6421738068172,1008.7610124332
0.0066667 sec,520.677990502212,14.6394123138162,1529.76761997664
0.01 sec,-575.033103157454,58.2080955039091,974.166799627254
0.013333 sec,-339.455300102095,490.751454383769,1093.08257042673
0.016667 sec,62.4504204383369,-571.589053092347,479.215043602944
0.02 sec,191.728764290422,-335.766629765067,568.139996366122
0.023333 sec,618.136181830394,-516.459037242622,1458.41930364547
0.026667 sec,1560.77651445609,-408.443315756997,1266.34954719227
0.03 sec,1.83,-122.854,786.046
0.033333 sec,-856.354809992091,69.123549356804,690.022672356761
0.036667 sec,-1042.01449717297,-254.166626184471,1138.11809313397
0.04 sec,-569.171649266347,42.0960471638334,120.681227943428
0.043333 sec,420.215978165932,234.14379153127,771.010996724479
0.046667 sec,829.39368754021,108.658790586704,1339.88199677175
0.05 sec,-361.302601341757,309.529158217329,1875.65634910702
0.053333 sec,-723.772312789979,-224.31200625641,805.980582639948
0.056667 sec,-24.0401611794685,-189.095792311362,670.176717729573
0.06 sec,181.78,127.246,812.642
0.063333 sec,447.135667504131,-386.663891020181,983.741729745311
0.066667 sec,1514.1756558315,-53.9839623814259,2027.7915278064
0.07 sec,1221.83,-25.864,1247.572
0.073333 sec,-1044.04590007319,48.6498208167482,729.706361718537
0.076667 sec,-784.956218950377,-89.4061149933438,514.965596569509
0.08 sec,-1010.11174000661,205.282521506838,314.874360758124
0.083333 sec,-155.093093353714,243.303164099596,308.510732640312
0.086667 sec,1340.61223272428,-400.919617300978,984.752867668939
0.09 sec,299.216108087816,-308.67524572832,1343.14095087746
0.093333 sec,-627.943324745951,-844.798467004265,1194.46324547932
0.096667 sec,-111.777677385793,-61.512019725496,669.654962479008
0.1 sec,48.1673709605666,76.6230067374342,746.479474881299
0.10333 sec,146.340785856389,-187.653428131682,412.417615278671
0.10667 sec,817.711313553931,124.633399791131,1233.13684755448
0.11 sec,1379.576,72.468,1004.304
0.11333 sec,-371.906088777416,-44.6353751097424,1053.79520775094
0.11667 sec,-821.39279181689,-188.529925029808,379.309412267908
0.12 sec,-935.031822629311,-159.529762454014,882.516323258952
0.12333 sec,-382.707155582535,-227.227547610425,369.925881080677
0.12667 sec,643.452186158742,89.3913178508478,1181.60015302866
0.13 sec,519.994486034524,184.90001364222,821.61947528121
0.13333 sec,-406.337213364997,529.234353197071,1758.46753806587
0.13667 sec,-655.263515913342,285.594041205901,375.429733719707
0.14 sec,192.76,-160.918,590.114
0.14333 sec,325.832958832322,-22.2400786482588,827.995500099302
0.14667 sec,525.32991497923,-182.704745870968,1114.617046922
0.15 sec,1690.08267578384,-229.394225292594,1666.04838785647
0.15333 sec,286.490557736608,-115.561346876546,1014.51333920118
0.15667 sec,-1123.79979307244,36.7617169330875,577.80921996081
0.16 sec,-881.584442368756,-195.548119249457,515.884346592938
0.16333 sec,-1037.72139290045,312.206396782505,886.05889110677
